,time,iraq,barack obama,afghanistan,new york,california,gop,george w bush,wall street,john mccain,supreme court,iran,china,mitt romney,republican party,texas,hillary clinton,israel,middle east,florida,tea party,europe,bill clinton,medicare,sarah palin,washington post,christian,democratic party,russia,pakistan,ohio,vietnam,british,ronald reagan,massachusetts,social security,chicago,arizona,new york city,d c ,reagan,pentagon,virginia,jewish,european,fox news,world war ii,iowa,syria,pennsylvania
2371,7/12/2013,3,4,2,8,9,1,0,2,1,2,2,1,1,0,12,2,0,1,2,0,5,1,2,0,1,5,0,3,0,4,0,1,0,1,2,1,0,1,3,1,1,2,0,1,1,2,1,1,1
2372,7/13/2013,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,2,0,0,0,3,0,0,0,0,1
2373,7/14/2013,1,0,1,11,2,2,0,5,1,3,1,0,0,0,2,0,0,2,6,0,3,1,0,0,1,1,0,1,2,1,2,2,0,1,0,2,1,4,1,3,2,1,0,3,0,3,0,0,0
2374,7/15/2013,1,2,2,7,8,6,0,5,2,14,2,3,2,5,10,1,2,0,11,1,3,2,1,1,1,3,0,2,1,2,0,0,1,2,0,1,3,3,6,2,1,7,1,0,1,1,2,1,1
2375,7/16/2013,0,1,0,10,2,5,0,5,1,4,2,4,2,2,8,0,0,3,8,2,6,1,1,0,1,3,0,3,0,3,0,3,1,0,2,6,0,3,3,2,1,1,4,2,0,1,0,0,0
2376,7/17/2013,1,6,1,15,5,2,0,3,3,3,6,3,1,3,6,2,6,3,7,3,2,2,2,2,3,4,1,2,3,1,2,3,1,1,2,4,0,4,3,2,0,1,6,1,0,0,0,4,1
2377,7/18/2013,2,3,3,7,5,2,0,6,2,8,1,2,1,3,8,0,3,1,5,1,3,3,1,0,3,1,1,5,2,0,1,1,0,0,1,3,3,0,2,1,2,1,0,2,0,1,0,9,2
2378,7/19/2013,2,3,2,6,5,0,0,2,2,9,4,1,1,3,0,1,4,1,6,2,3,2,1,0,2,0,1,1,0,1,1,3,0,1,0,1,2,0,0,1,3,2,1,1,0,0,0,1,2
2379,7/20/2013,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,3,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,3,1,0,0,0,0
2380,7/21/2013,1,3,1,7,0,4,0,3,1,1,0,2,0,0,0,0,2,0,5,1,0,0,0,1,0,1,0,2,2,0,1,0,0,0,0,2,0,3,0,0,0,1,2,0,1,0,0,1,0
2381,7/22/2013,1,2,1,13,6,1,0,7,1,5,1,4,1,2,3,1,3,2,2,0,0,1,1,0,1,6,2,3,0,3,2,1,1,3,1,2,3,3,0,4,1,6,3,0,0,1,3,1,1
2382,7/23/2013,6,5,6,12,5,5,0,4,0,4,2,1,1,3,4,0,6,4,4,2,6,2,2,0,2,5,1,0,3,4,5,1,3,1,2,3,1,2,1,6,1,3,1,3,1,1,3,1,3
2383,7/24/2013,1,3,1,15,2,7,0,3,2,2,1,0,1,4,3,1,0,0,4,3,3,0,2,0,2,5,2,2,0,1,2,0,0,0,0,1,0,3,1,1,2,4,0,0,1,0,1,2,1
2384,7/25/2013,1,6,2,25,5,3,0,10,0,3,5,3,0,1,4,4,3,4,2,0,3,1,4,0,2,5,2,4,3,3,1,1,0,0,1,4,1,7,2,1,2,3,2,2,0,4,7,0,1
2385,7/26/2013,2,2,1,11,6,0,0,0,1,8,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,1,3,0,1,1,0,0,2,2,0,0,1,0,0,0,2,1,0,1
2386,7/27/2013,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2387,7/28/2013,1,1,1,5,2,1,0,4,0,1,1,4,0,0,0,1,2,1,0,0,0,2,1,0,1,0,1,3,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1
2388,7/29/2013,1,5,2,11,12,2,1,5,0,6,3,3,1,2,2,3,0,3,5,1,5,3,2,0,2,7,0,2,0,2,3,0,2,1,1,1,0,1,5,4,1,1,0,3,5,2,1,0,2
2389,7/30/2013,9,2,3,15,14,4,0,5,1,4,5,3,1,2,3,1,3,2,1,2,5,1,4,1,1,1,2,2,4,4,3,2,1,0,1,2,5,3,0,3,3,2,1,3,1,1,1,4,1
2390,7/31/2013,4,0,2,9,6,2,0,3,0,3,3,0,0,3,1,2,1,0,0,0,2,0,1,1,1,4,1,7,2,0,2,4,1,0,2,1,1,1,1,3,0,0,7,0,1,1,2,0,2
2391,8/1/2013,5,1,4,4,3,1,0,2,3,4,1,3,0,0,5,0,0,3,0,1,3,2,3,0,3,3,1,5,2,0,0,0,1,0,3,3,1,0,1,1,2,1,1,1,0,2,0,3,1
2392,8/2/2013,1,3,2,4,3,5,0,1,1,5,2,0,0,2,2,0,4,2,0,2,2,0,1,1,4,2,0,2,2,0,2,1,0,0,1,1,1,0,3,1,0,1,0,1,0,1,0,0,2
2393,8/3/2013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,8/4/2013,2,1,2,3,4,2,0,2,1,0,1,2,1,1,0,0,0,1,0,1,2,1,1,0,0,0,0,2,0,0,0,0,2,0,2,0,1,0,0,3,0,0,0,0,0,1,0,0,0
2395,8/5/2013,2,4,1,3,5,2,0,1,3,5,0,0,2,2,5,2,0,2,3,2,4,3,0,0,2,1,2,2,0,2,2,1,2,1,2,3,0,1,6,4,2,4,1,2,2,1,1,0,1
2396,8/6/2013,3,5,3,6,2,3,0,9,1,5,4,3,0,2,1,4,13,2,7,4,4,1,2,0,1,1,1,7,2,0,2,2,1,2,0,0,2,1,2,4,4,1,3,2,1,2,2,3,0
2397,8/7/2013,7,4,4,15,10,4,0,5,1,7,1,2,1,2,3,3,3,2,3,5,4,2,4,2,1,2,0,5,2,3,2,2,2,3,2,1,3,2,1,4,1,5,3,3,0,1,2,0,2
2398,8/8/2013,2,1,1,15,1,1,0,5,3,4,2,2,0,1,6,1,1,1,3,5,4,2,1,0,3,1,0,3,2,1,1,1,1,0,1,4,2,4,1,2,1,4,0,1,1,2,1,6,1
2399,8/9/2013,0,4,1,7,4,4,0,2,0,4,0,0,4,1,3,1,4,2,2,3,4,1,0,0,2,2,1,1,0,1,3,0,1,0,2,2,3,2,3,2,1,0,3,2,2,2,0,1,5
2400,8/10/2013,0,0,0,4,0,0,0,1,0,2,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
2401,8/11/2013,1,2,2,9,1,4,0,5,0,1,1,2,0,0,1,0,1,1,1,1,0,1,1,0,2,0,2,5,0,0,0,0,1,1,0,2,0,2,1,4,0,0,0,0,2,0,0,3,0
2402,8/12/2013,1,3,3,17,8,4,0,4,4,4,2,0,1,4,2,2,7,1,3,6,2,0,1,0,3,4,1,4,1,1,1,0,1,2,0,0,3,5,2,2,0,3,3,1,1,1,5,1,1
2403,8/13/2013,0,3,0,17,7,4,0,3,0,9,0,0,2,0,4,1,3,2,2,1,3,4,0,0,0,2,3,2,0,1,3,1,1,4,0,1,1,4,2,1,0,1,1,2,0,1,1,1,2
2404,8/14/2013,4,3,3,10,2,2,0,2,0,6,1,4,1,3,2,1,1,2,4,2,0,0,0,0,0,0,0,1,2,1,2,0,3,0,5,0,1,2,0,4,0,3,0,0,1,3,0,1,1
2405,8/15/2013,3,3,2,26,3,2,0,2,1,8,8,0,2,2,2,1,2,1,0,0,1,3,0,1,1,3,0,3,0,2,5,2,1,3,3,3,2,3,3,3,1,4,1,0,1,1,0,1,1
2406,8/16/2013,5,3,7,6,6,2,0,1,1,1,2,1,0,2,2,2,1,0,0,2,3,0,0,0,4,1,2,5,1,0,0,0,3,1,0,1,2,0,2,4,1,0,1,1,1,0,0,2,4
2407,8/17/2013,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2408,8/18/2013,1,1,2,6,3,3,0,1,1,0,1,0,0,1,1,0,2,2,1,0,4,2,3,0,1,0,0,0,0,2,4,2,0,1,3,0,1,0,1,0,3,1,0,3,0,1,2,1,0
2409,8/19/2013,5,3,2,16,5,8,0,3,1,4,7,0,0,1,1,2,9,6,3,0,3,0,0,0,2,1,1,3,1,0,3,3,2,0,0,4,0,4,3,2,1,3,1,2,1,0,0,2,0
2410,8/20/2013,5,0,3,22,7,1,0,4,0,5,8,1,0,3,1,0,4,3,3,2,3,1,1,0,4,2,1,2,1,0,2,3,1,0,3,1,1,6,2,1,1,0,1,1,2,1,0,0,4
2411,8/21/2013,1,3,1,10,6,6,0,1,2,7,5,2,1,6,10,1,1,0,5,4,3,0,1,0,1,4,1,1,1,2,1,2,0,1,2,0,2,2,5,0,1,6,2,1,0,2,1,3,1
2412,8/22/2013,5,1,4,13,4,2,0,8,0,3,4,0,0,1,1,0,1,1,0,0,2,0,1,0,0,0,0,5,2,1,7,1,1,1,1,2,0,3,0,5,1,3,0,1,0,1,0,0,0
2413,8/23/2013,3,3,0,3,4,2,0,0,0,3,6,0,1,2,1,0,3,1,1,1,1,1,1,0,3,4,0,1,0,0,1,1,0,0,1,1,0,0,1,2,0,0,2,1,0,1,0,1,2
2414,8/24/2013,1,1,0,2,2,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2415,8/25/2013,0,2,0,7,0,0,0,0,0,3,2,0,0,1,1,0,0,0,2,0,0,0,2,1,0,0,1,4,0,3,1,1,1,0,2,0,1,2,2,4,1,0,0,0,2,2,0,0,0
2416,8/26/2013,2,4,3,8,6,3,0,1,0,7,4,1,0,4,5,1,3,1,3,1,3,1,2,0,2,0,3,5,3,2,3,1,0,2,0,0,0,2,5,0,4,3,3,1,0,4,0,2,0
2417,8/27/2013,6,7,4,8,1,6,0,4,2,6,5,2,1,1,2,0,5,5,2,1,3,0,0,0,3,1,1,7,1,3,4,1,2,4,1,0,1,1,6,5,1,2,0,1,1,1,0,8,2
2418,8/28/2013,5,5,2,17,4,1,0,4,1,4,8,2,0,3,1,3,3,0,4,3,4,0,1,1,0,5,0,4,1,0,2,1,0,0,2,0,2,3,4,1,3,1,1,3,3,1,1,4,2
2419,8/29/2013,12,2,6,10,13,0,0,2,0,6,6,5,0,1,5,1,6,5,1,0,1,1,0,0,1,6,0,7,1,0,7,1,0,0,0,0,1,2,1,2,4,2,1,1,1,2,0,18,1
2420,8/30/2013,14,4,5,11,3,6,0,4,4,6,11,7,1,3,4,1,9,9,2,0,1,3,0,0,1,2,2,7,2,0,5,9,1,1,1,1,0,4,1,2,1,0,4,0,2,1,0,19,0
2421,8/31/2013,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0
2422,9/1/2013,6,1,1,9,0,1,0,1,1,0,2,1,0,1,0,0,1,2,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,2,0,2,0,2,0,1,0,1,2,2,0,0,0,8,1
2423,9/2/2013,1,0,0,5,2,2,0,0,0,1,1,2,1,0,0,1,2,1,0,2,0,0,2,0,0,0,1,3,0,1,2,3,1,0,2,1,0,1,1,3,0,0,0,0,0,3,1,6,0
2424,9/3/2013,12,2,5,11,7,4,0,7,2,2,10,4,0,2,8,2,10,15,1,3,5,2,1,0,4,5,0,9,1,0,2,5,0,0,0,3,2,3,1,4,1,3,3,3,2,2,0,24,0
2425,9/4/2013,11,3,6,17,1,1,0,1,3,2,4,4,0,0,1,2,6,8,2,0,5,0,1,0,0,2,1,5,1,1,3,4,0,1,1,1,0,1,1,0,2,0,0,4,0,3,0,18,0
2426,9/5/2013,20,2,4,25,5,4,0,4,1,0,15,4,0,4,5,1,5,12,1,1,7,1,2,0,4,5,2,9,1,0,6,7,1,1,2,1,0,2,1,3,2,1,5,3,0,1,0,32,3
2427,9/6/2013,22,6,8,21,8,0,1,2,3,1,17,5,0,2,3,0,15,10,7,3,8,2,4,0,1,8,1,11,1,1,12,7,2,4,1,2,1,4,1,5,1,1,5,4,0,5,2,36,0
2428,9/7/2013,6,0,2,1,1,0,0,1,2,0,4,1,0,0,0,0,7,2,0,0,4,0,0,0,0,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,10,0
2429,9/8/2013,7,1,3,4,2,4,0,5,2,0,1,1,0,1,0,0,2,4,0,0,0,1,0,0,3,2,0,2,2,1,0,1,1,1,0,1,0,0,0,4,0,1,0,0,0,0,0,12,0
2430,9/9/2013,20,10,6,27,4,1,0,6,1,5,9,8,3,0,4,3,5,12,1,3,12,0,1,1,2,3,3,10,2,2,9,5,2,3,0,3,1,7,2,8,1,2,2,9,1,4,0,26,3
2431,9/10/2013,8,7,6,6,5,0,0,3,3,3,6,5,2,0,1,1,4,10,1,1,4,0,0,0,1,0,1,10,2,0,2,6,2,0,0,0,1,1,1,3,1,3,0,1,0,1,0,20,1
2432,9/11/2013,7,1,3,27,6,2,0,7,1,0,6,1,0,2,2,0,2,3,3,2,1,1,1,0,1,1,1,5,0,0,1,2,0,4,1,1,2,7,4,3,2,3,0,0,1,2,0,12,0
2433,9/12/2013,15,8,9,7,3,3,0,5,4,0,15,4,3,1,1,2,7,10,1,5,9,1,0,0,2,3,0,15,1,5,3,3,1,1,0,2,0,1,4,1,1,1,2,3,0,2,1,30,2
2434,9/13/2013,9,4,5,15,3,2,0,2,2,0,3,4,1,3,2,1,5,5,1,2,2,1,0,0,0,1,0,10,4,0,5,3,4,0,0,0,1,2,1,7,0,1,0,2,0,1,1,16,0
2435,9/14/2013,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2436,9/15/2013,4,2,2,6,1,1,0,3,0,1,0,1,0,0,1,1,1,2,0,0,14,1,0,0,0,1,1,3,0,0,1,3,0,0,0,1,0,1,0,3,1,0,0,10,0,0,0,9,0
2437,9/16/2013,13,5,2,21,7,3,0,9,0,3,5,2,3,3,2,2,4,3,4,1,3,3,1,0,3,0,1,7,1,2,0,2,0,3,2,1,0,3,1,0,1,1,2,0,2,1,0,14,0
2438,9/17/2013,3,3,2,7,4,1,0,5,0,3,5,2,0,1,0,2,0,4,2,2,4,0,2,0,3,1,0,7,1,0,0,1,3,2,2,0,0,1,2,5,1,4,0,2,1,1,0,9,2
2439,9/18/2013,3,1,1,5,4,3,0,2,1,5,2,1,0,0,4,0,1,2,1,1,2,0,0,0,0,2,1,7,1,0,1,2,0,1,0,0,0,0,5,2,2,2,0,1,0,0,0,4,0
2440,9/19/2013,5,3,5,9,5,5,0,2,0,2,9,2,0,1,2,1,5,5,1,2,6,2,3,0,1,2,0,5,1,0,1,0,2,3,2,1,2,1,1,2,3,6,1,6,2,3,1,10,0
2441,9/20/2013,2,4,2,19,6,4,0,9,1,6,2,3,1,8,7,0,3,2,5,15,5,1,3,0,4,5,1,3,2,4,3,1,2,1,3,1,2,1,4,2,1,11,0,2,3,2,1,3,3
2442,9/21/2013,0,0,0,5,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2443,9/22/2013,2,1,0,3,4,8,0,1,0,4,2,0,1,1,0,0,1,1,1,5,0,1,3,0,2,0,0,0,0,1,0,1,0,1,3,0,1,1,0,0,1,1,0,0,0,0,0,1,0
2444,9/23/2013,4,5,0,10,4,3,0,2,2,2,5,1,1,4,3,0,6,2,0,6,0,0,7,0,3,8,1,2,0,0,2,2,1,1,5,4,1,3,2,4,5,0,2,0,2,0,1,2,0
2445,9/24/2013,3,6,2,13,2,1,0,2,0,2,13,2,0,0,5,2,11,8,1,1,4,0,2,1,1,6,0,4,3,0,1,2,0,0,4,3,0,2,2,0,0,1,2,1,3,0,0,9,0
2446,9/25/2013,1,1,1,9,2,4,0,1,2,2,7,1,0,5,2,1,3,3,0,8,8,1,2,1,1,1,2,2,1,0,3,3,0,1,1,0,0,2,0,2,0,1,0,4,1,1,0,4,3
2447,9/26/2013,6,5,3,15,3,6,0,4,1,3,4,2,2,0,3,3,1,1,2,5,2,3,5,0,1,2,1,3,2,1,3,1,2,1,1,4,1,2,2,6,0,3,1,1,0,2,2,2,0
2448,9/27/2013,0,3,0,8,5,6,0,4,1,5,4,0,2,6,9,0,0,0,2,9,3,2,2,2,5,4,3,2,1,1,1,1,2,3,2,1,2,0,2,4,0,5,1,1,5,2,1,3,1
2449,9/28/2013,0,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0
2450,9/29/2013,0,2,0,0,0,2,0,1,0,1,4,0,0,1,1,0,0,0,1,1,0,2,3,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2451,9/30/2013,1,3,2,13,4,10,0,1,1,6,5,2,2,6,5,1,3,0,3,8,8,3,4,1,1,1,1,0,0,1,2,0,2,3,8,4,2,2,4,5,3,4,2,5,0,0,0,3,0
2452,10/1/2013,7,7,3,7,4,14,0,4,0,2,10,7,2,9,7,0,5,3,1,17,7,2,3,0,3,4,2,2,2,1,3,2,2,1,1,1,0,0,3,6,1,2,0,6,1,1,2,8,1
2453,10/2/2013,1,3,1,3,2,9,0,2,1,4,4,2,1,2,1,0,4,0,1,12,1,1,1,1,0,5,1,0,0,0,0,2,0,3,1,0,0,0,1,2,0,1,1,0,2,1,0,2,1
2454,10/3/2013,3,3,2,8,2,8,0,3,1,5,5,3,3,5,9,0,6,5,3,17,6,1,4,2,2,14,2,1,0,0,3,1,1,2,4,1,0,0,4,2,9,1,6,2,5,5,0,4,2
2455,10/4/2013,3,7,1,22,5,10,0,8,3,9,5,4,1,4,15,2,5,3,4,12,3,3,3,0,1,4,0,2,0,6,1,5,1,2,7,7,5,4,5,1,2,1,2,1,2,9,4,2,3
2456,10/6/2013,0,0,0,1,0,3,0,1,0,0,1,0,1,0,1,0,4,1,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0
2457,10/7/2013,5,8,3,21,10,13,0,12,3,10,18,5,0,7,4,0,9,3,3,18,9,1,4,2,4,9,1,5,5,1,5,1,3,4,8,2,0,2,9,7,2,6,2,4,2,3,1,4,3
2458,10/8/2013,2,1,0,18,3,16,0,5,0,8,0,2,1,4,3,0,0,0,1,14,8,0,2,0,6,0,1,1,1,0,2,2,0,3,4,0,3,2,2,0,0,2,0,6,0,2,2,1,1
2459,10/9/2013,4,3,3,19,5,11,0,5,2,4,1,5,4,3,7,0,3,1,3,16,9,1,7,0,5,4,0,1,3,5,2,0,2,2,12,2,4,1,6,2,1,1,0,5,3,3,2,0,1
2460,10/10/2013,3,2,5,16,6,9,0,5,1,6,2,0,5,5,1,0,0,0,0,16,5,1,3,1,2,4,1,0,0,0,1,1,4,1,4,6,2,1,2,7,5,2,3,2,0,1,0,1,0
2461,10/11/2013,2,0,2,18,5,9,0,9,1,6,1,5,0,6,3,3,2,3,6,11,8,2,3,1,2,3,0,0,1,2,1,0,5,2,2,4,2,5,6,7,0,2,0,5,1,3,0,1,1
2462,10/12/2013,1,2,1,2,2,2,0,1,1,0,2,3,1,1,1,0,3,2,0,1,1,0,3,0,0,0,0,2,2,0,1,2,1,0,2,0,0,0,0,1,1,0,0,1,0,0,0,3,0
2463,10/13/2013,0,2,0,2,0,2,0,1,1,1,0,0,0,3,6,0,1,0,1,3,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0
2464,10/14/2013,3,6,3,12,7,6,0,5,0,4,1,5,2,8,3,1,0,1,2,14,3,3,8,3,2,14,2,1,4,1,0,0,4,2,5,0,1,2,3,4,2,1,1,2,1,2,0,4,1
2465,10/15/2013,2,4,1,12,1,8,0,5,2,4,2,7,2,5,3,0,0,2,0,18,7,0,3,4,2,5,1,4,2,0,0,2,1,1,2,1,0,0,4,2,1,2,1,3,0,1,1,1,2
2466,10/16/2013,0,4,0,7,5,5,0,1,0,3,0,3,0,6,3,2,0,2,1,8,2,4,1,1,3,1,1,0,0,0,0,1,1,0,0,4,0,2,1,2,2,6,0,1,1,1,1,3,2
2467,10/17/2013,5,6,1,7,7,11,0,3,2,2,8,3,1,3,7,2,5,4,1,13,10,2,6,3,6,4,1,3,2,3,3,5,2,1,3,0,2,1,4,5,2,0,2,7,3,4,2,3,3
2468,10/18/2013,0,3,0,9,4,10,0,2,1,11,2,1,1,5,10,1,0,0,5,10,0,1,9,2,0,0,3,1,0,2,1,0,2,2,5,0,2,1,3,2,0,7,0,0,0,0,1,0,2
2469,10/19/2013,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,10/20/2013,1,1,0,6,2,2,0,5,0,2,0,1,0,2,0,0,0,1,0,4,0,1,5,1,0,0,2,0,0,0,1,1,1,1,7,2,0,1,2,1,1,1,0,0,2,4,0,0,0
2471,10/21/2013,1,6,2,11,5,8,0,9,1,5,3,1,7,8,4,3,0,1,2,10,4,4,4,1,2,4,2,0,1,1,0,3,3,5,4,3,2,1,2,8,3,1,0,1,2,1,0,1,0
2472,10/22/2013,5,6,3,14,4,7,0,3,3,4,1,3,2,5,8,2,1,2,3,7,4,1,4,0,1,6,0,3,2,1,4,1,3,2,2,5,1,1,3,4,2,2,0,3,2,2,0,3,1
2473,10/23/2013,1,1,0,4,3,2,0,3,0,4,0,1,0,1,1,2,0,0,3,2,5,0,2,0,4,3,1,1,0,0,1,1,1,0,3,0,0,0,1,4,0,1,0,3,1,0,0,1,0
2474,10/24/2013,8,4,6,10,4,9,0,6,1,4,4,4,1,4,5,2,5,3,1,10,8,2,6,1,6,5,3,4,3,4,3,2,0,3,6,1,1,0,4,1,2,1,0,5,2,1,0,6,3
2475,10/25/2013,2,0,1,7,6,7,0,3,1,2,11,1,0,2,7,2,5,5,4,4,3,0,1,0,8,0,4,1,0,1,0,1,2,1,1,2,0,1,3,2,0,3,4,1,0,4,0,1,0
2476,10/26/2013,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,5,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2477,10/27/2013,1,0,0,3,3,2,0,2,1,0,0,0,0,1,0,1,2,0,0,2,0,1,3,0,0,0,0,1,0,1,1,0,0,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0
2478,10/28/2013,4,8,2,18,9,2,0,6,1,1,8,4,0,2,6,0,2,2,1,1,5,1,8,1,1,2,5,3,0,2,2,3,0,2,4,8,1,4,2,0,1,0,1,2,1,0,0,3,0
2479,10/29/2013,4,5,3,6,6,0,0,2,3,1,2,1,2,1,3,0,4,1,1,1,5,1,0,1,3,2,0,0,2,2,0,2,0,1,0,2,0,1,1,1,1,0,0,3,0,3,0,3,1
2480,10/30/2013,2,3,3,18,8,3,0,5,1,3,0,2,1,3,2,3,0,2,4,3,6,0,2,0,3,2,1,2,7,0,1,0,0,0,4,2,0,4,2,0,1,2,1,3,2,1,0,0,1
2481,10/31/2013,1,2,1,6,2,1,0,0,0,1,3,3,0,2,7,0,2,2,3,4,4,1,2,0,2,5,1,1,1,1,3,1,2,1,2,2,2,0,1,6,1,0,1,2,0,1,1,2,4
2482,11/1/2013,3,3,2,11,3,2,0,1,1,0,0,2,0,0,0,0,0,0,4,2,5,0,1,0,2,4,0,0,2,1,1,2,0,0,1,1,1,3,1,0,0,3,1,2,1,2,0,4,0
2483,11/2/2013,0,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,11/3/2013,1,1,0,10,7,1,0,6,0,1,0,0,0,0,3,0,0,1,2,1,2,0,2,1,3,1,1,0,0,2,6,0,0,1,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0
2485,11/4/2013,9,9,5,14,2,5,0,3,1,3,5,1,3,4,2,1,2,4,3,4,7,1,3,0,1,1,2,7,5,1,2,2,3,4,3,0,0,4,1,5,0,6,0,5,0,0,1,3,1
2486,11/5/2013,5,6,5,12,3,2,0,3,2,4,7,1,1,2,4,2,10,7,2,7,1,1,1,0,1,0,2,2,5,4,0,2,1,1,2,1,0,3,2,1,0,2,1,0,1,0,1,4,3
2487,11/6/2013,1,1,1,16,12,6,0,3,0,5,3,0,3,3,3,3,0,1,1,6,0,1,1,0,1,8,2,0,3,1,5,0,0,2,3,1,0,5,5,1,2,14,1,0,0,0,0,1,2
2488,11/7/2013,3,4,3,6,2,5,0,1,1,4,2,3,0,4,2,5,0,0,3,4,2,2,0,1,1,7,1,1,2,1,5,0,3,1,0,3,5,0,0,6,2,10,0,1,0,3,2,1,3
2489,11/8/2013,1,2,1,12,1,2,0,4,1,1,5,1,1,4,5,0,2,2,2,12,4,3,2,0,2,1,3,5,2,0,4,0,2,0,4,1,0,2,0,3,4,2,0,4,1,0,1,4,5
2490,11/9/2013,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,11/10/2013,3,1,1,8,1,1,0,3,1,3,3,0,0,0,5,1,5,1,1,4,5,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,3,1,1,0,4,0,2,0,0,2,1,1
2492,11/11/2013,12,3,9,11,3,14,0,2,1,3,14,3,0,2,6,1,4,2,2,4,9,1,0,1,1,3,0,3,1,1,8,6,3,2,0,0,1,1,3,5,3,1,4,7,0,9,0,2,4
2493,11/12/2013,4,0,2,17,5,3,0,3,0,2,0,7,1,3,5,0,0,1,2,2,9,0,2,5,3,6,2,5,2,1,3,3,1,1,3,1,0,2,2,3,0,3,1,7,4,1,3,0,0
2494,11/13/2013,1,2,1,2,1,0,0,0,0,1,3,2,0,1,0,0,2,1,0,6,3,2,1,0,1,5,1,1,0,0,8,0,0,1,0,0,0,1,2,2,0,2,1,1,1,0,1,2,0
2495,11/14/2013,4,0,3,5,3,3,0,1,0,0,3,3,0,0,6,1,7,2,0,2,5,1,1,1,0,1,0,0,2,2,1,6,1,3,1,1,0,1,2,2,1,4,3,2,0,2,0,1,1
2496,11/15/2013,1,2,0,4,5,3,0,0,2,2,8,0,1,2,2,1,6,2,3,6,1,0,4,0,4,2,0,1,0,1,1,1,0,1,3,0,0,0,4,0,1,1,3,1,1,0,1,2,3
2497,11/16/2013,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,1,1,0,0,1,0,0,0
